7257,-0.08,0.95,-0.08,-0.83,2.70,0.11,53.70,10.41,3.90
7268,-0.06,1.00,-0.04,-0.54,2.09,-0.11,54.40,10.30,3.90
7279,-0.04,0.97,-0.06,-1.22,1.86,-0.42,55.12,10.17,3.90
7290,-0.04,0.97,0.00,-0.71,2.09,-0.51,55.76,10.03,3.89
7301,-0.08,0.97,0.02,-0.42,1.87,-0.31,56.33,9.94,3.89
7312,-0.03,0.98,-0.04,-0.68,2.53,-0.22,57.00,9.81,3.88
7323,-0.02,1.02,0.03,-0.82,2.04,-0.50,57.59,9.66,3.88
7334,-0.02,0.97,-0.02,-0.25,1.61,-0.39,58.23,9.51,3.87
7345,-0.07,0.98,-0.02,-0.13,1.93,-0.07,58.81,9.43,3.87
7356,-0.03,1.04,0.06,0.34,2.35,-0.30,59.33,9.30,3.87
7367,-0.05,0.95,-0.02,-0.73,2.22,-0.60,59.90,9.20,3.86
7378,-0.02,1.01,-0.02,-0.48,1.83,-0.76,60.49,9.07,3.86
7389,-0.03,0.99,0.05,-0.21,1.75,-0.71,60.98,8.94,3.85
7400,-0.06,0.99,0.02,0.22,2.93,0.01,61.48,8.86,3.85
7411,-0.05,1.00,-0.08,0.05,3.00,0.16,62.09,8.77,3.85
7422,-0.04,0.96,-0.06,-0.41,1.78,0.18,62.67,8.66,3.85
7433,-0.05,0.97,-0.03,-0.04,2.67,0.13,63.19,8.58,3.85
7444,-0.05,0.93,-0.09,-0.12,1.97,-0.08,63.78,8.49,3.85
7455,-0.03,1.00,-0.05,-0.32,2.47,-0.24,64.33,8.39,3.85
7466,-0.07,0.98,-0.03,-0.42,2.01,-0.05,64.79,8.33,3.85
7477,-0.00,0.96,-0.03,-0.38,2.41,-0.37,65.32,8.19,3.84
7488,-0.03,0.99,-0.01,-0.33,1.72,-0.68,65.78,8.08,3.84
7499,-0.04,1.01,0.03,-0.12,2.22,-0.53,66.19,7.99,3.83
7510,-0.01,0.97,-0.02,0.42,2.27,-0.34,66.68,7.87,3.83
7521,-0.03,0.99,-0.04,0.05,2.15,-0.27,67.16,7.77,3.82
7532,-0.03,0.95,-0.01,-0.47,2.41,-0.41,67.60,7.67,3.82
7543,-0.02,0.97,-0.03,0.22,2.07,-0.71,68.06,7.56,3.81
7554,-0.01,0.97,-0.04,-0.62,2.42,-0.22,68.52,7.45,3.81
7565,-0.02,1.00,-0.03,-0.33,1.60,-0.05,68.95,7.35,3.81
7576,-0.02,1.00,-0.10,0.04,2.26,0.14,69.46,7.26,3.81
7587,-0.01,0.98,-0.04,-0.54,2.76,-0.19,69.89,7.16,3.81
7598,-0.01,1.04,0.05,0.55,2.32,-0.25,70.23,7.06,3.81
7609,-0.05,1.01,-0.03,-0.54,2.51,-0.62,70.60,7.00,3.80
7620,-0.00,0.99,-0.09,-1.22,2.38,-0.95,71.07,6.89,3.79
7631,-0.02,0.98,-0.04,-1.37,1.57,-1.24,71.46,6.79,3.78
7642,-0.01,0.97,0.06,0.10,2.93,-0.74,71.75,6.69,3.77
7653,-0.04,0.98,-0.05,-0.30,2.18,-0.33,72.13,6.64,3.76
7664,-0.01,1.02,-0.08,-0.33,2.19,-0.28,72.56,6.54,3.76
7675,-0.02,0.91,-0.04,-2.04,1.78,-0.27,72.91,6.45,3.76
7686,-0.02,0.95,-0.02,-0.47,2.87,0.05,73.23,6.38,3.76
7697,-0.03,1.03,0.03,-0.53,2.33,0.04,73.50,6.31,3.76
7708,-0.01,0.99,-0.05,-0.39,3.11,-0.11,73.89,6.22,3.76
7719,-0.02,0.97,0.04,-0.70,2.94,-0.50,74.13,6.15,3.75
7730,-0.01,1.04,0.04,0.30,3.13,0.14,74.40,6.07,3.75
7741,-0.02,1.03,-0.01,0.48,3.52,0.01,74.70,6.01,3.75
7752,-0.02,1.00,-0.05,-1.08,2.93,-0.53,75.04,5.95,3.75
7763,-0.02,1.01,0.00,-0.51,2.87,-0.30,75.31,5.88,3.74
7774,-0.03,1.03,0.03,-0.68,2.93,0.10,75.52,5.83,3.75
7785,-0.02,1.03,-0.06,-0.27,2.36,0.11,75.85,5.76,3.75
7796,-0.02,0.99,-0.07,-1.12,2.19,-0.50,76.18,5.69,3.74
7807,-0.01,1.02,0.05,-1.19,2.84,-0.76,76.38,5.62,3.73
7818,-0.01,0.98,0.03,0.49,3.43,-0.01,76.60,5.55,3.73
7829,-0.02,1.03,-0.09,-0.41,2.68,-0.48,76.94,5.49,3.73
7840,-0.01,1.00,-0.05,-0.25,2.07,-0.60,77.25,5.42,3.72
7851,-0.01,0.93,-0.03,-1.34,2.29,-0.51,77.52,5.34,3.72
7862,-0.00,0.99,0.05,0.46,3.00,-0.15,77.72,5.27,3.71
7873,-0.01,0.95,-0.11,-0.64,3.03,-0.10,78.08,5.21,3.71
7884,-0.00,1.03,-0.05,-0.07,2.44,-0.07,78.37,5.13,3.71
7895,-0.01,0.99,-0.00,-0.73,2.84,0.27,78.59,5.07,3.71
7906,-0.03,0.96,-0.02,-0.25,2.71,0.72,78.80,5.04,3.72
7917,-0.01,0.98,-0.02,1.07,2.91,0.72,79.05,4.98,3.73
7928,-0.04,0.96,-0.00,-0.56,2.58,0.62,79.23,4.95,3.74
7939,-0.02,0.98,-0.01,0.60,3.29,0.36,79.43,4.91,3.74
7950,-0.00,0.98,-0.05,0.02,2.85,0.42,79.70,4.85,3.75
7961,-0.03,0.98,-0.02,-0.73,2.44,-0.57,79.88,4.81,3.74
7972,-0.03,0.98,0.02,-0.59,2.36,-0.18,80.02,4.78,3.74
7983,0.00,0.97,-0.06,-0.30,3.13,-0.56,80.28,4.71,3.73
7994,-0.02,1.00,-0.05,-0.12,2.62,-0.47,80.51,4.67,3.73
8005,-0.02,0.99,-0.04,-0.06,2.53,-0.34,80.72,4.63,3.72
8016,-0.04,0.97,-0.10,-0.15,3.02,-0.13,80.97,4.62,3.72
8027,-0.05,1.02,-0.09,0.08,2.12,0.27,81.21,4.61,3.72
8038,-0.00,1.02,-0.06,-1.17,1.69,0.08,81.43,4.54,3.73
8049,0.02,0.99,0.09,-0.77,2.27,0.37,81.47,4.46,3.73
8060,0.01,0.96,-0.08,-1.03,2.35,-0.04,81.71,4.38,3.73
8071,0.04,0.99,0.02,-0.06,2.33,-0.25,81.80,4.27,3.73
8082,0.01,1.03,0.02,-1.58,3.19,-0.63,81.92,4.21,3.72
8093,-0.00,1.00,0.02,-0.12,3.05,-0.45,82.05,4.16,3.71
8104,-0.05,0.97,-0.08,-0.33,3.83,-0.34,82.25,4.18,3.71
8115,-0.03,0.97,-0.08,-1.70,2.45,-0.30,82.44,4.17,3.71
8126,-0.00,0.94,-0.10,-1.29,2.35,-0.59,82.70,4.11,3.70
8137,0.02,1.02,0.04,-0.82,2.74,-0.54,82.76,4.04,3.69
8148,0.02,1.00,0.01,-0.93,2.88,0.04,82.87,3.97,3.70
8159,0.03,0.95,-0.07,-1.17,3.35,0.33,83.05,3.89,3.70
8170,0.01,0.97,-0.07,-1.23,2.90,-0.18,83.25,3.83,3.70
8181,0.02,1.01,0.04,-0.94,3.05,-0.34,83.30,3.76,3.69
8192,0.00,0.97,-0.02,-1.22,3.17,-0.13,83.44,3.72,3.69
8203,0.01,0.98,-0.02,-1.22,3.22,-0.24,83.57,3.66,3.69
8214,0.02,0.98,-0.01,-1.40,3.31,-0.25,83.67,3.60,3.69
8225,-0.02,1.00,0.01,-0.32,3.42,-0.33,83.76,3.59,3.68
8236,0.00,1.05,0.03,-1.17,3.37,-0.01,83.84,3.55,3.68
8247,0.01,0.99,-0.05,-0.73,3.00,-0.10,84.00,3.50,3.68
8258,-0.01,0.94,-0.09,-1.78,3.29,-0.27,84.21,3.47,3.68
8269,0.04,1.02,0.02,-0.30,2.80,-0.44,84.26,3.39,3.67
8280,0.01,0.94,0.01,-0.44,3.32,0.10,84.34,3.34,3.67
8291,0.01,0.93,-0.09,-1.64,3.60,-0.19,84.54,3.30,3.67
8302,-0.01,1.00,-0.05,-0.59,2.76,-0.19,84.69,3.27,3.67
8313,0.01,0.98,-0.03,-0.39,3.03,-0.10,84.81,3.22,3.67
8324,-0.01,0.96,-0.07,-0.57,3.29,-0.19,84.99,3.20,3.67
8335,-0.02,1.00,-0.03,0.04,3.52,-0.08,85.10,3.20,3.67
8346,-0.03,1.01,-0.09,-0.90,3.61,-0.10,85.25,3.21,3.67
8357,-0.05,0.97,-0.07,0.16,4.09,0.08,85.37,3.25,3.67
8368,-0.03,1.01,0.03,-0.16,3.52,-0.18,85.40,3.26,3.66
8379,-0.00,1.00,0.01,-0.70,3.20,-0.10,85.46,3.23,3.66
8390,0.01,0.90,-0.02,0.17,3.63,-0.13,85.57,3.20,3.66
8401,-0.01,1.03,0.06,0.16,3.71,-0.13,85.58,3.19,3.66
8412,0.00,0.92,-0.12,-0.33,3.48,-0.53,85.81,3.16,3.65
8423,-0.01,1.00,-0.06,-1.67,3.63,-0.73,85.93,3.15,3.65
8434,-0.04,1.02,-0.06,-2.94,3.22,-0.92,86.00,3.16,3.64
8445,-0.00,0.89,-0.13,-3.87,2.73,-0.94,86.20,3.13,3.63
8456,-0.02,1.04,0.04,-1.19,3.45,-0.76,86.20,3.13,3.62
8467,-0.06,0.99,-0.11,-0.96,4.39,-0.28,86.32,3.19,3.61
8478,-0.02,0.97,-0.11,-1.41,4.90,-0.08,86.48,3.21,3.61
8489,-0.01,1.05,0.01,-0.39,4.06,0.01,86.52,3.20,3.61
8500,-0.03,0.97,-0.06,-2.54,3.66,-0.28,86.61,3.22,3.61
8511,-0.03,0.99,-0.08,-1.14,4.13,0.13,86.72,3.24,3.61
8522,0.00,1.05,0.02,-0.74,2.97,0.33,86.76,3.20,3.62
8533,-0.04,0.93,-0.12,-0.62,4.30,-0.07,86.91,3.24,3.61
8544,0.02,1.03,0.05,0.97,4.55,0.51,86.92,3.20,3.62
8555,-0.03,0.98,-0.01,-0.96,4.33,0.54,86.94,3.22,3.63
8566,-0.05,1.07,0.04,1.03,5.09,0.53,86.91,3.27,3.63
8577,0.00,1.02,-0.02,-0.03,4.36,0.47,86.99,3.25,3.64
8588,-0.07,1.00,-0.01,-0.96,4.35,0.08,86.98,3.30,3.64
8599,-0.01,0.98,0.06,-0.68,4.29,0.04,86.96,3.29,3.64
8610,-0.06,0.87,-0.10,-1.31,4.07,-0.19,87.06,3.35,3.64
8621,-0.04,1.05,0.05,1.03,3.95,-0.10,87.03,3.36,3.64
8632,-0.01,0.99,0.10,1.26,3.87,0.30,86.97,3.35,3.64
8643,-0.05,1.05,0.09,0.66,4.03,-0.07,86.88,3.38,3.64
8654,-0.06,0.88,-0.17,-1.69,4.26,-0.27,87.08,3.45,3.64
8665,-0.07,0.99,-0.10,-0.24,4.38,0.01,87.18,3.52,3.64
8676,-0.01,1.01,-0.00,-0.22,4.55,-0.51,87.22,3.51,3.63
8687,-0.03,1.01,0.03,-1.11,3.78,-0.63,87.19,3.51,3.62
8698,-0.00,0.96,0.02,0.49,4.71,-0.22,87.22,3.49,3.62
8709,-0.05,1.04,0.04,-0.90,4.33,-0.33,87.17,3.53,3.62
8720,-0.05,0.99,-0.06,1.23,4.39,-0.65,87.25,3.57,3.61
8731,-0.06,0.93,-0.13,-0.44,4.70,-0.22,87.39,3.63,3.61
8742,-0.05,1.03,0.01,-1.34,3.63,-0.77,87.35,3.65,3.60
8753,-0.01,0.96,-0.02,-1.02,3.68,-0.24,87.40,3.63,3.60
8764,-0.03,0.96,-0.05,-1.81,4.04,-0.33,87.45,3.65,3.59
8775,-0.03,1.01,-0.06,-0.93,4.12,-0.10,87.53,3.65,3.59
8786,-0.01,1.02,0.04,0.40,3.05,0.04,87.52,3.63,3.59
8797,0.01,0.96,-0.01,-1.98,3.54,-0.50,87.54,3.58,3.59
8808,-0.05,1.02,0.04,0.65,4.06,0.24,87.50,3.61,3.59
8819,0.00,1.01,-0.08,-1.00,5.05,0.05,87.63,3.58,3.59
8830,-0.01,1.07,0.06,-0.53,3.89,-0.33,87.60,3.57,3.59
8841,-0.01,0.92,-0.08,-1.98,4.96,-0.36,87.71,3.56,3.58
8852,0.01,1.03,0.04,-1.58,4.39,-0.89,87.69,3.53,3.57
8863,-0.02,0.94,-0.08,-1.43,4.97,-0.65,87.79,3.55,3.56
8874,0.05,0.97,0.00,-0.45,4.74,-0.79,87.77,3.47,3.56
8885,-0.00,0.99,0.11,0.45,4.00,-0.31,87.69,3.44,3.55
8896,-0.00,1.05,0.12,1.76,4.93,0.43,87.63,3.43,3.56
8907,-0.05,0.97,-0.09,1.06,5.11,0.60,87.73,3.48,3.56
8918,-0.00,1.02,-0.00,1.49,4.45,1.11,87.79,3.47,3.58
8929,-0.04,0.92,-0.09,0.42,4.00,0.63,87.91,3.49,3.58
8940,-0.04,1.01,-0.01,0.01,4.51,0.69,87.91,3.52,3.59
8951,-0.00,0.97,0.02,1.29,4.41,0.56,87.94,3.50,3.60
8962,0.00,1.10,0.14,2.01,3.23,0.22,87.86,3.46,3.60
9243,-0.01,1.02,0.00,2.05,4.77,0.60,88.45,4.71,3.77
9254,-0.02,1.05,0.14,3.33,4.55,0.69,88.34,4.69,3.78
9265,-0.04,0.92,-0.09,0.51,5.26,0.66,88.44,4.71,3.78
9276,-0.06,0.99,-0.08,0.14,5.49,0.59,88.49,4.74,3.79
9287,-0.04,0.97,-0.06,0.16,5.48,0.13,88.55,4.75,3.79
9298,-0.02,0.99,-0.04,-2.35,3.45,-0.28,88.57,4.72,3.79
9309,-0.04,0.97,-0.05,-0.77,5.26,0.07,88.60,4.73,3.79
9320,-0.02,0.98,-0.03,-1.78,3.87,-0.24,88.62,4.69,3.79
9331,-0.06,0.99,-0.02,2.25,4.82,0.57,88.63,4.72,3.79
9342,-0.04,1.02,-0.05,-0.99,4.91,0.21,88.66,4.73,3.80
9353,-0.02,1.06,-0.01,-0.04,4.33,0.43,88.67,4.70,3.80
9364,-0.03,0.95,-0.01,-0.65,4.76,0.51,88.67,4.69,3.81
9375,-0.02,0.95,-0.02,-1.31,4.85,0.21,88.68,4.68,3.81
9386,-0.01,1.06,0.03,1.44,4.39,0.74,88.68,4.64,3.82
9397,-0.07,0.86,-0.11,-1.45,5.48,0.24,88.74,4.72,3.82
9408,-0.04,1.04,0.07,0.55,5.05,0.07,88.66,4.72,3.82
9419,-0.04,1.01,0.05,1.09,4.51,-0.16,88.59,4.72,3.82
9430,-0.03,0.97,-0.13,-0.96,4.59,-0.13,88.73,4.72,3.82
9441,-0.05,1.12,0.14,-0.85,4.58,-0.50,88.55,4.72,3.81
9452,-0.00,0.91,-0.07,-2.13,5.26,0.07,88.64,4.69,3.81
9463,-0.05,0.95,-0.03,-0.99,5.09,0.34,88.63,4.71,3.82
9474,-0.03,0.95,-0.04,-0.44,4.48,0.56,88.66,4.70,3.82
9485,-0.06,1.01,-0.02,-1.38,4.07,-0.13,88.63,4.72,3.82
9496,-0.02,0.93,-0.12,-2.28,4.16,-0.59,88.75,4.70,3.81
9507,-0.00,1.07,0.13,0.26,3.06,-0.59,88.63,4.65,3.81
9518,-0.00,1.02,-0.00,-0.56,4.64,-0.33,88.66,4.60,3.80
9529,-0.02,0.82,-0.23,-3.96,4.13,-1.14,88.92,4.60,3.79
9540,-0.00,1.01,-0.02,0.42,4.87,0.08,88.97,4.56,3.79
9551,0.01,1.12,0.18,-0.16,5.02,0.04,88.80,4.51,3.79
9562,-0.04,0.95,-0.09,-1.90,5.35,-0.68,88.87,4.53,3.78
9573,-0.04,0.89,-0.15,-1.74,5.84,-1.20,89.02,4.57,3.77
9584,-0.00,1.01,-0.09,-2.10,4.56,-1.38,89.11,4.53,3.76
9595,-0.02,1.05,0.04,-0.48,5.93,-0.99,89.05,4.53,3.75
9606,-0.01,0.95,-0.07,-1.37,4.62,-0.65,89.13,4.49,3.74
9617,-0.02,1.05,-0.02,-0.39,6.22,0.14,89.14,4.49,3.74
9628,-0.04,0.94,-0.08,-2.47,5.66,0.50,89.18,4.51,3.75
9639,-0.02,1.01,0.02,-1.19,6.55,1.17,89.14,4.52,3.76
9650,0.00,0.91,-0.13,-2.45,6.09,1.05,89.29,4.49,3.77
9661,0.01,1.00,-0.04,-1.23,6.16,0.63,89.33,4.46,3.78
9672,0.02,1.04,0.09,-0.68,6.87,0.33,89.22,4.42,3.78
9683,-0.01,0.99,0.03,-0.70,6.53,0.13,89.18,4.42,3.78
9694,-0.04,0.98,-0.00,-0.42,6.94,-0.42,89.15,4.45,3.78
9705,-0.02,0.97,-0.13,-0.22,6.68,-0.60,89.28,4.46,3.77
9716,-0.03,1.06,0.02,0.52,5.97,-0.47,89.25,4.47,3.77
9727,-0.05,1.01,-0.04,-0.22,5.13,0.14,89.25,4.50,3.77
9738,-0.04,0.96,-0.09,0.42,5.57,0.51,89.33,4.53,3.77
9749,-0.04,0.94,-0.09,-1.02,4.38,0.80,89.40,4.53,3.78
9760,-0.03,1.00,-0.04,-0.28,3.69,0.16,89.41,4.52,3.78
9771,-0.04,0.97,-0.02,-0.68,4.64,0.76,89.39,4.53,3.79
9782,-0.02,1.02,0.02,0.81,5.16,0.72,89.36,4.51,3.80
9793,-0.06,0.99,-0.03,-0.97,4.90,0.01,89.33,4.55,3.80
9804,-0.04,0.92,-0.09,-0.32,5.32,0.60,89.40,4.57,3.81
9815,-0.04,0.94,0.01,-2.01,4.67,-0.24,89.34,4.57,3.80
9826,-0.04,0.97,-0.06,-0.53,5.00,-0.22,89.37,4.59,3.80
9837,-0.03,1.04,0.10,-0.71,4.07,-0.30,89.24,4.57,3.80
9848,-0.06,0.89,-0.17,-1.08,5.28,-0.39,89.38,4.64,3.79
9859,-0.07,0.93,-0.13,-1.45,4.53,-0.24,89.46,4.69,3.79
9870,-0.06,0.94,-0.09,-0.85,4.44,-0.16,89.50,4.72,3.79
9881,-0.06,1.05,0.01,-0.93,4.77,0.43,89.43,4.74,3.79
9892,-0.08,0.88,-0.29,-0.44,4.90,1.34,89.71,4.85,3.81
9903,-0.04,1.04,-0.01,-1.14,3.69,1.14,89.67,4.83,3.82
9914,-0.03,1.04,0.03,0.39,4.29,1.17,89.62,4.81,3.83
9925,-0.03,1.05,0.03,-0.35,3.64,0.39,89.55,4.79,3.84
9936,-0.02,0.97,-0.04,-0.61,4.67,0.14,89.58,4.77,3.84
9947,-0.02,0.97,-0.07,-1.26,4.87,-0.18,89.62,4.76,3.84
9958,-0.01,0.92,-0.06,-0.36,5.35,-0.28,89.68,4.74,3.83
9969,-0.02,0.98,0.01,-1.43,4.21,-0.71,89.63,4.71,3.83
9980,-0.01,1.02,0.08,-0.42,3.40,-0.62,89.53,4.66,3.82
9991,-0.01,0.99,0.00,-1.12,3.51,-0.85,89.51,4.62,3.81
10002,-0.02,0.99,0.05,-1.70,3.06,-0.13,89.42,4.59,3.81
10013,-0.01,0.96,-0.05,-0.91,3.09,-0.10,89.48,4.53,3.81
10024,0.00,0.96,0.06,-0.82,3.42,-0.18,89.40,4.48,3.81
10035,-0.00,1.00,0.05,0.26,4.32,0.31,89.35,4.43,3.81
10046,-0.04,0.97,-0.07,-1.02,3.81,-0.50,89.38,4.44,3.80
10057,0.00,1.09,0.09,0.25,4.48,-0.41,89.30,4.40,3.80
10068,-0.04,0.95,-0.04,-1.77,3.51,-1.34,89.30,4.41,3.79
10079,-0.02,0.91,-0.08,-2.65,2.68,-1.34,89.35,4.38,3.77
10090,-0.02,1.03,-0.04,-1.23,3.78,-0.31,89.38,4.35,3.77
10101,-0.04,1.10,0.07,-0.01,3.28,0.36,89.28,4.33,3.77
10112,-0.02,0.99,0.02,-1.17,3.39,0.51,89.23,4.31,3.78
10123,-0.02,1.06,0.02,-1.06,3.46,1.08,89.18,4.28,3.79
10134,-0.02,0.91,-0.13,-1.25,3.80,0.53,89.31,4.27,3.79
10145,-0.03,1.05,0.07,-0.87,3.98,0.89,89.20,4.26,3.80
10156,-0.04,0.99,0.03,-1.89,4.94,0.71,89.11,4.28,3.81
10167,-0.04,0.92,-0.02,-1.57,4.56,0.36,89.09,4.29,3.82
10178,-0.03,1.05,0.00,-0.04,3.89,0.40,89.07,4.28,3.82
10189,-0.02,0.93,0.05,-0.73,3.80,0.22,89.00,4.26,3.82
10200,-0.05,0.95,0.01,-2.21,2.99,-0.45,88.92,4.27,3.82
10211,-0.05,0.92,-0.01,-0.80,2.85,-0.89,88.89,4.27,3.81
10222,-0.03,1.00,0.02,0.23,2.44,-0.97,88.86,4.24,3.80
10233,-0.04,0.99,0.06,0.02,2.56,-1.50,88.76,4.24,3.78
10244,-0.05,1.07,-0.01,0.39,3.05,-1.17,88.74,4.24,3.77
10255,-0.07,1.14,0.12,0.92,3.35,-0.60,88.58,4.26,3.76
10266,-0.02,0.92,-0.00,-1.57,1.78,-0.86,88.58,4.22,3.75
10277,-0.07,0.99,-0.04,1.27,3.74,-0.48,88.58,4.26,3.75
10288,-0.05,1.05,0.02,-1.29,2.07,-0.04,88.52,4.25,3.75
10299,-0.05,1.04,0.02,0.07,2.65,-0.31,88.48,4.24,3.74
10310,-0.06,1.03,-0.05,-1.22,1.39,-0.11,88.49,4.24,3.74
10321,-0.03,1.05,0.02,-1.89,2.77,0.45,88.44,4.22,3.75
10332,-0.06,1.03,-0.00,0.02,3.35,1.64,88.40,4.24,3.76
10343,-0.06,0.94,-0.04,0.04,3.17,1.50,88.41,4.27,3.78
10354,-0.03,0.94,0.06,0.14,2.58,0.83,88.34,4.24,3.79
10365,0.00,0.95,0.11,2.04,3.54,0.07,88.25,4.19,3.79
10376,-0.02,0.87,0.04,0.72,1.93,-0.89,88.21,4.16,3.78
10387,-0.03,0.98,0.05,2.10,2.18,-1.55,88.17,4.13,3.76
10398,-0.03,0.97,-0.05,-0.22,2.65,-1.76,88.23,4.12,3.74
10409,-0.04,1.05,0.05,1.65,1.29,-1.50,88.19,4.09,3.73
10420,-0.05,0.95,-0.09,-0.45,1.86,-0.79,88.27,4.09,3.72
10431,-0.06,0.96,-0.07,-0.77,1.84,-0.39,88.31,4.11,3.71
10442,-0.08,0.96,-0.11,0.66,1.34,-0.68,88.39,4.14,3.71
10453,-0.04,1.11,-0.02,3.99,2.42,0.59,88.45,4.13,3.71
10464,-0.10,0.91,-0.13,-0.42,3.08,-0.04,88.51,4.23,3.71
10475,-0.05,0.99,-0.02,-0.32,1.75,-0.74,88.51,4.22,3.71
10486,-0.03,1.00,-0.01,-0.74,1.35,-1.76,88.51,4.18,3.69
10497,-0.03,0.94,-0.04,0.81,2.56,-0.92,88.56,4.16,3.68
10508,-0.01,1.03,-0.04,-0.70,0.62,-1.31,88.61,4.10,3.66
10519,-0.04,0.98,-0.07,0.55,0.97,-1.50,88.67,4.08,3.64
10530,0.01,1.10,0.08,0.08,1.52,-1.49,88.61,4.01,3.63
10541,-0.03,0.93,-0.02,-2.99,2.64,-1.84,88.59,4.00,3.61
10552,0.00,1.04,0.06,-1.38,3.51,-1.98,88.53,3.95,3.59
10563,-0.00,0.91,-0.02,-1.90,2.77,-2.56,88.57,3.91,3.56
10574,0.02,1.02,0.08,-1.08,3.23,-2.53,88.47,3.84,3.53
10585,0.00,1.04,0.13,-0.39,3.71,-1.92,88.35,3.80,3.51
10596,-0.01,0.99,0.00,-0.04,3.13,-1.95,88.37,3.77,3.49
10607,-0.02,1.02,-0.00,-0.22,3.42,-1.20,88.38,3.75,3.47
10618,-0.04,0.96,-0.00,-0.45,4.35,-1.08,88.37,3.77,3.46
10629,-0.03,0.94,-0.06,-0.59,4.10,-0.71,88.43,3.77,3.46
10640,-0.04,1.05,0.05,1.04,4.03,-0.54,88.38,3.78,3.45
10651,-0.02,1.02,-0.09,-0.01,1.66,-1.60,88.49,3.75,3.43
10662,-0.03,1.02,-0.04,-0.39,0.96,-2.02,88.53,3.72,3.41
10673,-0.02,1.02,-0.09,-1.93,0.76,-2.48,88.61,3.67,3.38
10684,-0.11,0.98,-0.15,-0.53,-0.14,-2.57,88.68,3.76,3.35
10695,-0.02,1.03,0.02,-0.16,-0.63,-2.41,88.66,3.70,3.33
10706,-0.02,1.00,0.03,1.07,-1.35,-1.79,88.64,3.63,3.31
